	source	target	source_entity	target_entity	source_span	target_span	dialogue_id	turn_id	utterance_type	source_word_span
727	The maximum temperature will be 15 degrees Celsius, and the minimum temperature will be 7 degrees Celsius.	최고 기온은 섭씨 15도 그리고 최저 기온은 섭씨 7도에요.	['The maximum temperature will be 15 degrees Celsius, and the minimum temperature will be 7 degrees Celsius.']	['최고 기온은 섭씨 15도 그리고 최저 기온은 섭씨 7도에요.']	[[0, 106]]	[[0, 33]]	weather_goal_3-37###1268	4	system	[[0, 17]]
728	Thanks a lot.	정말 감사합니다.	[]	[]	[]	[]	weather_goal_3-37###1268	5	user	[]
729	You’re welcome.	별 말씀을요.	[]	[]	[]	[]	weather_goal_3-37###1268	5	system	[]
730	Goodbye.	안녕히 계세요.	[]	[]	[]	[]	weather_goal_3-37###1268	6	user	[]
731	Goodbye.	안녕히 가세요.	[]	[]	[]	[]	weather_goal_3-37###1268	6	system	[]
732	Hello, I'm looking for a movie from Taiwan, China. Can you recommend a movie starring Leung Ka-Fai?	안녕하세요, 대만 영화를 찾고 있습니다. 양가휘가 출연한 영화를 추천해 주실 수 있나요?	['Taiwan, China.', 'Leung Ka-Fai?']	['대만', '양가휘']	[[36, 50], [86, 99]]	[[7, 9], [23, 26]]	movie_goal_4-7_v2###2513	0	user	[[7, 9], [15, 17]]
733	I would recommend Double Vision.	더블 비전을 추천합니다.	['Double Vision.']	['더블 비전']	[[18, 32]]	[[0, 5]]	movie_goal_4-7_v2###2513	0	system	[[3, 5]]
734	What's its runtime?	러닝 타임은 어떻게 되나요?	[]	[]	[]	[]	movie_goal_4-7_v2###2513	1	user	[]
735	The movie is 113 minutes.	영화는 113분입니다.	['113 minutes.']	['113분']	[[13, 25]]	[[4, 8]]	movie_goal_4-7_v2###2513	1	system	[[3, 5]]
736	How about its Douban rating?	Douban 평점은 어떤가요?	[]	[]	[]	[]	movie_goal_4-7_v2###2513	2	user	[]
737	It's got a rating of 7.5.	평점은 7.5점입니다.	['7.5.']	['7.5점']	[[21, 25]]	[[4, 8]]	movie_goal_4-7_v2###2513	2	system	[[5, 6]]
738	When did it premiere?	언제 개봉했나요?	[]	[]	[]	[]	movie_goal_4-7_v2###2513	3	user	[]
739	It premiered on October 25, 2002, in Taiwan, China.	대만, 중국에서 2002년 10월 25일에 개봉했습니다.	['October 25, 2002, in Taiwan, China.', 'Taiwan, China.']	['대만에서 2002년 10월 25일', '대만, 중국']	[[16, 51], [37, 51]]	[[0, 18], [0, 6]]	movie_goal_4-7_v2###2513	3	system	[[3, 9], [7, 9]]
740	Okay. I also want to find a movie starring Jay Chou.	알겠습니다. 주걸륜이 출연한 영화도 찾고 싶습니다.	['Jay Chou.']	['주걸륜']	[[43, 52]]	[[7, 10]]	movie_goal_4-7_v2###2513	4	user	[[9, 11]]
741	I would recommend Secret.	말할 수 없는 비밀을 추천합니다.	['Secret.']	['말할 수 없는 비밀']	[[18, 25]]	[[0, 10]]	movie_goal_4-7_v2###2513	4	system	[[3, 4]]
742	How about its Douban rating?	Douban 평점은 어떤가요?	[]	[]	[]	[]	movie_goal_4-7_v2###2513	5	user	[]
743	It's got a rating of 7.8.	평점은 7.8점입니다.	['7.8.']	['7.8점']	[[21, 25]]	[[4, 8]]	movie_goal_4-7_v2###2513	5	system	[[5, 6]]
744	Alright, thanks for your help, bye.	알겠습니다, 도와주셔서 감사합니다, 안녕히 계세요.	[]	[]	[]	[]	movie_goal_4-7_v2###2513	6	user	[]
745	My pleasure, goodbye.	천만에요, 안녕히 가세요.	[]	[]	[]	[]	movie_goal_4-7_v2###2513	6	system	[]
746	Hello, I plan to buy an SUV and I like FAW-Volkswagen. Most often we will be 3 people in the car. Could you please recommend a good model?	안녕하세요, 저는 SUV를 사려고 하고 FAW-폭스바겐을 좋아합니다. 대부분 차에 3명이 탈 거예요. 좋은 모델을 추천해 주실 수 있나요?	['SUV', 'FAW-Volkswagen.', '3']	['SUV', 'FAW-폭스바겐', '3']	[[24, 27], [39, 54], [77, 78]]	[[10, 13], [22, 30], [46, 47]]	Car_goal_3-45###4295	0	user	[[6, 7], [10, 11], [16, 17]]
747	Ok, FAW-Volkswagen TACQUA DSG Yue is a good choice for you.	FAW-폭스바겐 TACQUA DSG Yue가 당신에게 좋은 선택입니다.	['FAW-Volkswagen TACQUA DSG Yue', 'FAW-Volkswagen']	['FAW-폭스바겐 TACQUA DSG Yue', 'FAW-폭스바겐']	[[4, 33], [4, 18]]	[[0, 23], [0, 8]]	Car_goal_3-45###4295	0	system	[[1, 5], [1, 2]]
748	How much is this model?	이 모델은 얼마인가요?	[]	[]	[]	[]	Car_goal_3-45###4295	1	user	[]
749	This model is 139,900 yuan.	이 모델은 139,900위안입니다.	['139,900']	['139,900']	[[14, 21]]	[[6, 13]]	Car_goal_3-45###4295	1	system	[[3, 4]]
750	Is it equipped with a reverse camera?	후방 카메라가 장착되어 있나요?	[]	[]	[]	[]	Car_goal_3-45###4295	2	user	[]
751	Yes, it has the cruise control.	네, 크루즈 컨트롤이 있습니다.	['Yes,']	['네,']	[[0, 4]]	[[0, 2]]	Car_goal_3-45###4295	2	system	[[0, 1]]
752	What about cruise control?	크루즈 컨트롤은요?	[]	[]	[]	[]	Car_goal_3-45###4295	3	user	[]
753	Yes, it also has cruise control.	네, 크루즈 컨트롤도 있습니다.	['Yes,']	['네,']	[[0, 4]]	[[0, 2]]	Car_goal_3-45###4295	3	system	[[0, 1]]
754	Ok, got it. Thanks, goodbye!	네, 알겠습니다. 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	Car_goal_3-45###4295	4	user	[]
755	I'm glad to be at your service, bye!	도와드릴 수 있어서 기쁩니다, 안녕히 가세요!	[]	[]	[]	[]	Car_goal_3-45###4295	4	system	[]
756	Hi, I've never traveled to Suzhou before and I don't know what places to visit. Could you recommend a good place in Suzhou New District suitable for a date?	안녕하세요, 저는 쑤저우에 한 번도 가본 적이 없고 어디를 가야할 지 모르겠습니다. 쑤저우 신구에 데이트를 할 만한 좋은 곳을 추천해 주실 수 있나요? 	['Suzhou', 'Suzhou New District', 'Suzhou']	['쑤저우', '쑤저우 신구', '쑤저우']	[[27, 33], [116, 135], [116, 122]]	[[10, 13], [47, 53], [47, 50]]	attraction_goal_1-58###4801	0	user	[[5, 6], [22, 25], [5, 6]]
757	Hello, Suzhou Amusement Land Forest and Water World is a great place to have fun. I recommend you to go there.	안녕하세요, 쑤저우 파라다이스 아쿠아월드가 즐기기에 좋은 곳입니다. 그곳에 가는 것을 추천드려요.	['Suzhou Amusement Land Forest and Water World']	['쑤저우 파라다이스 아쿠아월드']	[[7, 51]]	[[7, 22]]	attraction_goal_1-58###4801	0	system	[[1, 8]]
758	Ok, what would the price range be? I'm looking for a slightly more expensive place.	네, 가격대는 어떤가요? 조금 더 비싼 곳을 찾고 있어요.	['slightly more expensive']	['조금 더 비싼']	[[53, 76]]	[[14, 21]]	attraction_goal_1-58###4801	1	user	[[11, 14]]
759	Suzhou Amusement Land Forest and Water World is a slightly more expensive place, so it meets your requirements.	쑤저우 파라다이스 아쿠아월드는 조금 더 비싼 곳이니 요구 사항에 맞습니다.	['Suzhou Amusement Land Forest and Water World', 'slightly more expensive']	['쑤저우 파라다이스 아쿠아월드', '조금 더 비싼']	[[0, 44], [50, 73]]	[[0, 15], [17, 24]]	attraction_goal_1-58###4801	1	system	[[0, 7], [9, 12]]
760	Ok, got it. Can I get there by subway directly?	네, 알겠습니다. 그곳에 지하철로 바로 갈 수 있나요?	[]	[]	[]	[]	attraction_goal_1-58###4801	2	user	[]
761	Sorry, you can't. But taking a taxi there is convenient.	죄송하지만, 갈 수 없습니다. 그렇지만 택시를 타는 것이 편리합니다.	"[""can't.""]"	['갈 수 없습니다.']	[[11, 17]]	[[7, 16]]	attraction_goal_1-58###4801	2	system	[[2, 3]]
762	Ok. And the ticket? How much is it?	그렇군요. 그리고 입장료는요? 얼마인가요?	[]	[]	[]	[]	attraction_goal_1-58###4801	3	user	[]
763	The ticket for this place is 198 yuan.	입장료는 198위안입니다.	['198 yuan.']	['198위안']	[[29, 38]]	[[5, 10]]	attraction_goal_1-58###4801	3	system	[[6, 8]]
764	Can you tell me what's special about this place?	이곳의 특별한 점을 말씀해 주실 수 있나요?	[]	[]	[]	[]	attraction_goal_1-58###4801	4	user	[]
765	Its amusement facilities are forest-themed. It is like being in a vast forest close to the ocean.	이곳의 놀이시설은 숲을 테마로 하고 있습니다. 마치 바다 근처의 광활한 숲에 있는 것과 같은 기분이 들게 하죠.	['forest-themed. It is like being in a vast forest close to the ocean.']	['숲을 테마로 하고 있습니다. 마치 바다 근처의 광활한 숲에 있는 것과 같은 기분이 들게 하죠.']	[[29, 97]]	[[10, 62]]	attraction_goal_1-58###4801	4	system	[[4, 17]]
766	I see. Thanks for your recommendation. Thank you, bye!	알겠습니다. 추천해 주셔서 감사합니다, 안녕히 계세요!	[]	[]	[]	[]	attraction_goal_1-58###4801	5	user	[]
767	My pleasure, have a good time, bye!	천만에요, 좋은 시간 보내세요, 안녕히 가세요!	[]	[]	[]	[]	attraction_goal_1-58###4801	5	system	[]
768	Are there any high-speed trains from Shanghai to Hangzhou?	상하이에서 항저우로 가는 고속 열차가 있나요?	['Shanghai', 'Hangzhou?']	['상하이', '항저우']	[[37, 45], [49, 58]]	[[0, 3], [6, 9]]	train_goal_2-65_v2###2680	0	user	[[6, 7], [8, 9]]
769	Yes, there are. If you plan to leave in the morning, then G1373 is suitable for you.	네, 있습니다. 아침에 떠날 계획이시라면, G1373이 당신에게 적합합니다.	['G1373']	['G1373']	[[58, 63]]	[[24, 29]]	train_goal_2-65_v2###2680	0	system	[[12, 13]]
770	I will leave next Monday afternoon. Are there any high-speed trains?	저는 다음 주 월요일 오후에 떠날 거예요. 고속 열차가 있나요?	['next Monday afternoon.']	['다음 주 월요일 오후']	[[13, 35]]	[[3, 14]]	train_goal_2-65_v2###2680	1	user	[[3, 6]]
771	If you choose to leave in the afternoon, then G7323 is available.	오후에 떠나실 거라면 G7323이 있습니다.	['G7323']	['G7323']	[[46, 51]]	[[12, 17]]	train_goal_2-65_v2###2680	1	system	[[9, 10]]
772	Good. I want to buy a second class ticket. What's the departure time?	좋네요. 저는 이등석 표를 사고 싶습니다. 출발 시간은 언제인가요?	['second class']	['이등석']	[[22, 34]]	[[8, 11]]	train_goal_2-65_v2###2680	2	user	[[6, 8]]
773	It is scheduled to depart at 1:15 in the afternoon.	오후 1시 15분에 출발할 예정입니다.	['at 1:15 in the afternoon.']	['오후 1시 15분에']	[[26, 51]]	[[0, 10]]	train_goal_2-65_v2###2680	2	system	[[5, 10]]
774	Could you give me the train service information?	열차 정보를 주실 수 있나요?	[]	[]	[]	[]	train_goal_2-65_v2###2680	3	user	[]
775	The high-speed train G7323 will leave from Shanghai Hongqiao to Hangzhoudong.	고속 열차 G7323은 상하이 홍차오에서 출발해 항저우동으로 갑니다.	['The high-speed train G7323 will leave from Shanghai Hongqiao to Hangzhoudong.', 'Hangzhoudong.', 'Shanghai']	['고속 열차 G7323은 상하이 홍차오에서 출발해 항저우동으로 갑니다.', '항저우동', '상하이']	[[0, 77], [64, 77], [43, 51]]	[[0, 38], [27, 31], [13, 16]]	train_goal_2-65_v2###2680	3	system	[[0, 11], [10, 11], [7, 8]]
776	How much is a second class ticket?	이등석 표는 얼마인가요?	['second class']	['이등석']	[[14, 26]]	[[0, 3]]	train_goal_2-65_v2###2680	4	user	[[4, 6]]
777	It's 73.0 yuan.	73위안입니다.	['73.0 yuan.']	['73위안']	[[5, 15]]	[[0, 4]]	train_goal_2-65_v2###2680	4	system	[[1, 3]]
778	Are there any high-speed trains departing next Tuesday morning?	다음 주 화요일 아침에 떠나는 고속 열차가 있나요?	['high-speed trains', 'next Tuesday morning?']	['고속 열차', '다음 주 화요일 아침']	[[14, 31], [42, 63]]	[[17, 22], [0, 11]]	train_goal_2-65_v2###2680	5	user	[[3, 5], [6, 9]]
779	I recommend you take G1373.	G1373을 타시는 것을 추천드립니다.	['G1373.']	['G1373']	[[21, 27]]	[[0, 5]]	train_goal_2-65_v2###2680	5	system	[[4, 5]]
780	Could you give me the train service information?	열차 정보를 주실 수 있나요?	[]	[]	[]	[]	train_goal_2-65_v2###2680	6	user	[]
781	The high-speed train G1373 will leave from Shanghai Hongqiao to Hangzhoudong.	고속 열차 G1373은 상하이 홍차오에서 출발해 항저우동으로 갑니다.	['G1373', 'Shanghai', 'Hangzhoudong.']	['G1373', '상하이', '항저우동']	[[21, 26], [43, 51], [64, 77]]	[[6, 11], [13, 16], [27, 31]]	train_goal_2-65_v2###2680	6	system	[[3, 4], [7, 8], [10, 11]]
782	How about its departure time? And arrival time?	출발 시간은 어떤가요? 그리고 도착 시간은요?	[]	[]	[]	[]	train_goal_2-65_v2###2680	7	user	[]
783	It normally departs at 8:55 in the morning and arrives in Hangzhou at 9:42 in the morning.	보통 아침 8시 55분에 출발해서 항저우에 아침 9시 42분에 도착합니다	['8:55 in the morning', 'Hangzhou', '9:42 in the morning.']	['아침 8시 55분', '항저우', '아침 9시 42분']	[[23, 42], [58, 66], [70, 90]]	[[3, 12], [19, 22], [24, 33]]	train_goal_2-65_v2###2680	7	system	[[4, 8], [11, 12], [13, 17]]
784	Ok, thanks, bye.	네, 감사합니다, 안녕히 계세요.	[]	[]	[]	[]	train_goal_2-65_v2###2680	8	user	[]
785	Hope you have a good trip, bye.	좋은 여행 되시기를 바랍니다, 안녕히 가세요.	[]	[]	[]	[]	train_goal_2-65_v2###2680	8	system	[]
786	Hi, I'm coming to Suzhou as a tourist and I want to visit Suzhou Industrial Park. Could you recommend some good places in the commercial center?	안녕하세요, 저는 쑤저우에 관광하러 오는데 쑤저우 공업원구를 방문하고 싶습니다. 상업 중심지에서 좋은 곳을 추천해 주실 수 있나요?	['Suzhou', 'Suzhou Industrial Park.', 'commercial center?', 'Suzhou']	['쑤저우', '쑤저우 공업원구', '상업 중심지', '쑤저우']	[[18, 24], [58, 81], [126, 144], [58, 64]]	[[10, 13], [24, 32], [45, 51], [24, 27]]	attraction_goal_2-9_v2###7336	0	user	[[4, 5], [13, 16], [24, 26], [4, 5]]
787	There are many options. Do you have any requirements? Either price-wise or on transportation, such as direct subway access?	많은 선택지가 있습니다. 요구 사항이 있나요? 가격이나 직통 지하철같은 교통수단에 대한 거는요?	[]	[]	[]	[]	attraction_goal_2-9_v2###7336	0	system	[]
788	I prefer places where I could go directly by subway. I don't have any requirements price-wise.	저는 지하철로 바로 갈 수 있는 곳을 선호합니다. 가격적으로는 요구 사항은 없습니다.	['could']	['수 있는']	[[24, 29]]	[[13, 17]]	attraction_goal_2-9_v2###7336	1	user	[[5, 6]]
789	Then I would recommend Suzhou Center, it's very popular among local people.	그렇다면 쑤저우 센터를 추천하고 싶습니다. 현지인들에게 인기가 많아요.	['Suzhou Center,']	['쑤저우 센터']	[[23, 37]]	[[5, 11]]	attraction_goal_2-9_v2###7336	1	system	[[4, 6]]
790	Is there a direct subway there? What's special about this place?	그곳으로 바로 가는 지하철이 있나요? 이곳의 특별한 점은 무엇인가요?	[]	[]	[]	[]	attraction_goal_2-9_v2###7336	2	user	[]
791	It is the biggest shopping mall in Suzhou. It is located just beside Jinji Lake and quite near the Gate of the Orient. You can take a subway directly to it, making transportation very convenient.	이곳은 쑤저우에서 가장 큰 쇼핑몰입니다. 진지 호수 바로 옆에 있고 동방지문과도 꽤 가까이에 있습니다. 지하철을 타고 바로 갈 수 있어서 교통이 매우 편리합니다.	['the biggest shopping mall in Suzhou. It is located just beside Jinji Lake and quite near the Gate of the Orient.', 'can']	['쑤저우에서 가장 큰 쇼핑몰입니다. 진지 호수 바로 옆에 있고 동방지문과도 꽤 가까이에 있습니다.', '수 있어']	[[6, 118], [123, 126]]	[[4, 57], [71, 75]]	attraction_goal_2-9_v2###7336	2	system	[[2, 23], [24, 25]]
792	Thank you.	감사합니다.	[]	[]	[]	[]	attraction_goal_2-9_v2###7336	3	user	[]
793	Happy to help. Hope you have a good time.	도울 수 있어서 기쁩니다. 좋은 시간 보내시길 바랍니다.	[]	[]	[]	[]	attraction_goal_2-9_v2###7336	3	system	[]
794	Hi, I plan to purchase an off-road SUV and we'll most often be 6 people car. Do you have anything to recommend?	안녕하세요, 오프로드 SUV를 구매하려고 하고 보통은 6명이 차에 탈 거예요. 추천해 주실만한 것이 있나요?	['SUV', '6']	['SUV', '6']	[[35, 38], [63, 64]]	[[12, 15], [30, 31]]	Car_goal_1-48_v2###8677	0	user	[[7, 8], [13, 14]]
795	Ok, please let me know your budget.	네, 예산을 알려주세요.	[]	[]	[]	[]	Car_goal_1-48_v2###8677	0	system	[]
796	My budget is around 150,000 to 200,000 yuan.	제 예산은 대략 150,000에서 200,000위안입니다.	['150,000 to 200,000 yuan.']	['150,000에서 200,000위안']	[[20, 44]]	[[9, 28]]	Car_goal_1-48_v2###8677	1	user	[[4, 8]]
797	Sorry, there is no suitable SUV in this range. But I would recommend an MPV, the Volkswagen Touran L 280TSI 6 Seaters.	죄송하지만, 이 가격대에 맞는 SUV가 없습니다. 그렇지만 폭스바겐 투란 L 280TSI 6인승 MPV를 추천합니다.	['SUV', 'MPV,', 'Volkswagen Touran L 280TSI 6 Seaters.', 'Volkswagen Touran L']	['SUV', 'MPV', '폭스바겐 투란 L 280TSI 6인승', '폭스바겐 투란 L']	[[28, 31], [72, 76], [81, 118], [81, 100]]	[[17, 20], [54, 57], [33, 53], [33, 42]]	Car_goal_1-48_v2###8677	1	system	[[5, 6], [14, 15], [16, 22], [16, 19]]
798	Does this model have cruise control?	이 모델은 크루즈 컨트롤이 있나요?	[]	[]	[]	[]	Car_goal_1-48_v2###8677	2	user	[]
799	Yes, it has cruise control.	네, 크루즈 컨트롤이 있습니다.	['Yes,']	['네,']	[[0, 4]]	[[0, 2]]	Car_goal_1-48_v2###8677	2	system	[[0, 1]]
800	Ok, thanks a lot.	네, 정말 감사합니다.	[]	[]	[]	[]	Car_goal_1-48_v2###8677	3	user	[]
801	That's ok, goodbye.	아니에요, 안녕히 가세요.	[]	[]	[]	[]	Car_goal_1-48_v2###8677	3	system	[]
